objectId,coord_ra,coord_dec,ebv,refExtendedness,patch,g_inputCount,r_inputCount,i_inputCount,y_inputCount,g_psfmag,g_psfmagerr,g_cModelmag,r_psfmag,r_psfmagerr,r_cModelmag,i_psfmag,i_psfmagerr,i_cModelmag,y_psfmag,y_psfmagerr,y_cModelmag,g_minus_r,g_minus_i,r_minus_i,predicted_g_minus_i_1,residual_g_minus_i_1,predicted_r_minus_i_2,residual_r_minus_i_2,predicted_r_minus_i_3,residual_r_minus_i_3
579574500513809549,6.299577852095733,-72.65306479894076,0.0299916,0.0,11,1,2,1,1,24.145055553723587,0.256699949278048,24.152999302702405,23.77785703719376,0.1683847799367197,23.7890758027605,23.61927000730281,0.2212636493710505,23.608603455708792,,,,0.3671985165298288,0.5257855464207779,0.15858702989094908,0.49305121674270835,0.03273432967806955,0.12714026919872778,0.0314467606922213,0.13762556028152187,0.020961469609427213
579574500513809616,6.309739425405184,-72.65307505694183,0.0299368,0.0,11,1,2,1,1,24.23178338210981,0.276172550570111,24.21409817231101,23.76958837796508,0.1673312588199078,23.824457031635152,23.868518964519257,0.2774235249948369,23.86710031149312,23.654245801122496,1.780789348114458,23.8862120465459,0.462195004144732,0.3632644175905533,-0.09893058655417875,0.633368517783188,-0.27010410019263476,0.1738003408494535,-0.27273092740363225,0.06086227247862022,-0.15979285903279897
579574500513809618,6.302534365944717,-72.65087957375893,0.0299579,0.0,11,1,2,1,1,23.460955338174152,0.1376724627691652,23.45913904411926,22.90902865041093,0.0761865513720865,22.929820316423864,22.711332258123083,0.0966018557676516,22.71914895799787,22.858097444127715,0.8500173119342309,22.659160370572003,0.5519266877632205,0.7496230800510695,0.19769639228784897,0.769534767665035,-0.019911687613965556,0.21889034231511895,-0.02119395002726998,0.21395686482097967,-0.016260472533130704
579574500513809620,6.305096550497318,-72.65018933404274,0.0299385,0.0,11,1,2,1,1,24.919915606226223,0.5218628497805526,24.94236595642601,23.58435550294386,0.1407275800933521,23.660757171731124,23.121242521473,0.1402478853822793,23.105735119909184,23.20142092842765,1.1671326465175786,23.492229015766597,1.3355601032823614,1.7986730847532222,0.4631129814708608,1.992209217153752,-0.1935361324005298,0.6408351465599451,-0.17772216508908434,0.5905410181023633,-0.12742803663150248
579574500513809621,6.307793768728806,-72.65141087302703,0.0299338,0.0,11,1,2,1,1,25.456017682263827,0.855098655355321,25.578897232347487,24.14682607454545,0.2354417461142728,24.18085185838236,23.266032718440904,0.1601864639583352,23.26762488626012,22.089918061807797,0.4206866667890749,22.084161147382478,1.3091916077183754,2.1899849638229227,0.8807933561045473,1.9646719100888925,0.2253130537340302,0.6416564845863078,0.2391368715182396,0.8922746522290809,-0.011481296124533524
579574500513809623,6.307388366893412,-72.6504534497689,0.0299282,1.0,11,1,2,2,1,23.958383900766485,0.2165891472911219,23.755501942110147,23.41697485306141,0.1204053690639733,23.18033493574393,23.374179855620422,0.1761335823317029,23.067628676826857,24.74124488281627,4.820950188128451,24.589569052398232,0.5414090477050735,0.5842040451460626,0.042794997440989135,0.7539420213666126,-0.16973797622054998,0.21396196814746427,-0.17116697070647513,0.16024345176516427,-0.11744845432417514
579574500513809653,6.310524917883045,-72.64172066850357,0.0298398,0.0,11,1,2,2,1,22.553443413896108,0.0610153976577336,22.558971281224323,22.20205485530481,0.0397360333390098,22.21501247534568,22.16954182679216,0.0425721368747438,22.177829355277098,22.874114426558503,0.8499260096768083,22.906523603386297,0.35138855859129947,0.3839015871039493,0.03251302851264981,0.47216800012213755,-0.08826641301818827,0.1210872725236769,-0.08857424401102709,0.07190084627812351,-0.039387817765473704
579574569233285656,6.272885005660944,-72.66522761974377,0.0302336,1.0,12,1,2,1,1,22.598775575770823,0.0635344278226504,22.41118517390629,22.276679375790145,0.04394337729546,22.179970039729238,22.42107156451448,0.0750816132720964,22.239081941860537,21.737192619020696,0.3072966236887308,21.619129867378557,0.3220961999806775,0.17770401125634194,-0.14439218872433557,0.43698288252312323,-0.2592788712667813,0.11245792089459927,-0.25685010961893484,-0.058933821465331215,-0.08545836725900435
579574569233285726,6.192659573371169,-72.66247790809135,0.0307279,1.0,12,1,2,2,1,23.313145897282304,0.1181679685535159,23.19317110694556,22.98128067040875,0.0817178225276186,22.922084506775438,22.65063215211255,0.0675501152875129,22.50476282960223,,,,0.33186522687355335,0.662513745169754,0.3306485182962007,0.4481384229947878,0.21437532217496624,0.11490506816390456,0.21574345013229612,0.18732038300804518,0.1433281352881555
579574569233285838,6.128252002967946,-72.65741499056479,0.0312048,1.0,12,1,2,2,2,24.213300371798997,0.2632050572783735,24.04216594978615,23.580041117043145,0.1884865067349751,,23.369364884291617,0.1292666320736249,23.221698879685555,,,27.31942987318734,0.6332592547558527,0.8439354875073803,0.2106762327515277,0.8851645375738875,-0.04122905006650712,0.25280088466324235,-0.04212465191171466,0.23985201259842379,-0.029175779846896094
579574569233285842,6.1039638193106684,-72.65733324350288,0.0312985,1.0,12,1,2,2,2,23.855415544310283,0.189852037000123,23.462359299740907,23.396940977497376,0.118616385400726,23.17872086878005,23.34423753594335,0.1267904657780554,23.093917079889295,,,,0.45847456681290666,0.5111780083669331,0.0527034415540264,0.6276508054812109,-0.11647279711427783,0.17184025249064172,-0.11913681093661532,0.1316024880969792,-0.0788990465429528
579574569233285919,6.121530100189784,-72.65355199601358,0.0312274,1.0,12,1,2,2,2,23.55559702732235,0.1440042956089149,23.1558050575889,23.245489769227863,0.1025335601702951,22.96901523877401,23.13192892923021,0.1037092826308536,22.682291182290204,23.651245509083036,1.2084260707762264,23.86817744863564,0.3101072580944866,0.4236680980921399,0.11356083999765332,0.42420914406538546,-0.0005410459732455575,0.11014352077508471,0.0034173192225686044,0.09204440738682709,0.021516432610826225
579574569233285938,6.027243094333829,-72.65349848718373,0.0314844,0.0,12,1,2,2,2,24.348064261492464,0.2894946318806866,24.30343992926816,23.68370136727733,0.154471615630123,23.738214928906764,23.68890133504396,0.1737717978025478,23.711689502558716,25.68924637795517,7.878079880398254,26.18491217116657,0.6643628942151345,0.6591629264485057,-0.005199967766628788,0.9271493440228895,-0.2679864175743838,0.263976602018968,-0.2691765697855968,0.18622865725006274,-0.19142862501669153
579574569233285939,5.988318810203291,-72.65360853838567,0.0315708,,12,1,1,2,2,24.555371558127423,0.3410574661194402,,23.586210765116125,0.206742163142562,,23.44960836680938,0.140022580796787,,,,,0.969160793011298,1.1057631913180437,0.1366023983067457,1.3515857241307858,-0.24582253281274213,0.3915828630981095,-0.2549804647913638,0.3062953451338698,-0.1696929468271241
579574569233285953,6.120557376363131,-72.6521387278601,0.0312219,1.0,12,1,2,2,2,22.81365053978884,0.0738340892949933,22.748869727083747,22.51306263804375,0.0526510109405513,22.472015599199928,22.60692388849266,0.0645466261685328,22.532559345259173,22.89488522043257,0.6019849838880333,22.74818509706625,0.3005879017450894,0.2067266512961794,-0.09386125044891003,0.41486588073249675,-0.20813922943631735,0.10891008085522369,-0.20277133130413372,-0.03753824279271739,-0.056323007656192636
