objectId,coord_ra,coord_dec,ebv,refExtendedness,patch,g_inputCount,r_inputCount,i_inputCount,y_inputCount,g_psfmag,g_psfmagerr,g_cModelmag,r_psfmag,r_psfmagerr,r_cModelmag,i_psfmag,i_psfmagerr,i_cModelmag,y_psfmag,y_psfmagerr,y_cModelmag,g_minus_r,g_minus_i,r_minus_i,predicted_g_minus_i_1,residual_g_minus_i_1,predicted_r_minus_i_2,residual_r_minus_i_2,predicted_r_minus_i_3,residual_r_minus_i_3
579575256428055662,5.864856563742912,-72.6409730986827,0.0314355,0.0,22,2,2,4,2,19.978624882555184,0.0050140729803608,19.94740062490095,19.41185108826992,0.0036507084575966,19.405640489093155,19.20694845495117,0.0027363534416231,19.20336266510285,19.000582819697247,0.0170940714726238,19.01242836340469,0.5667737942852646,0.7716764276040138,0.20490263331874914,0.7913080474404703,-0.0196316198364565,0.2256384242512332,-0.0207357909324876,0.220240113305908,-0.0153374799871624
579575256428055663,5.831670128499567,-72.62611264291041,0.0314064,1.0,22,2,2,5,2,20.18227253005576,0.0057029067766969,20.162993297496367,19.53970649514673,0.0039520537562551,19.516986439250857,19.285257698925548,0.002829913873165,,19.04288786741131,0.0176705130484056,19.02340426405421,0.6425660349090272,0.8970148311302104,0.2544487962211832,0.8978419800357653,-0.0008271489055549,0.2562324368531583,-0.0017836406319751,0.2535605340219854,0.0008882621991977
579575256428055664,5.851645274129011,-72.63587025551031,0.0314239,0.0,22,2,2,5,2,20.313682682437985,0.0062527600380286,20.30398702835153,19.63603898145539,0.0042518656422893,19.63363566100352,19.38023914870738,0.002754825470005,19.378000308419303,19.19847340253906,0.0203672265223031,19.20302274459506,0.6776437009825962,0.9334435337306068,0.25579983274801066,0.9447726977499143,-0.0113291640193076,0.2685229288729354,-0.0127230961249247,0.2627611767978629,-0.0069613440498522
579575256428055670,5.804613799165901,-72.62319407810001,0.0313046,0.0,22,2,2,4,2,20.42403224862981,0.006864758211375,20.43171230448901,19.76953198407692,0.0046301043749183,19.76957326855913,19.552682362713835,0.0034258915334677,19.54791602974932,19.28982675185174,0.0219485423006122,19.316217611729275,0.6545002645528903,0.8713498859159756,0.21684962136308528,0.91395160597609,-0.0426017200601143,0.2605200396094047,-0.043670418246323,0.2469879922053261,-0.0301383708422444
579575256428056221,5.898515454827033,-72.63136217202897,0.0315717,0.0,22,2,3,4,2,19.609526273673666,0.0038752283508333,19.603787865846584,19.05002648567263,0.0024132926314104,19.05654471352495,18.832486021558427,0.0021092665048078,18.833540848128514,18.757621506497884,0.0137463058135286,18.752180725344388,0.5594997880010375,0.7770402521152384,0.21754046411420092,0.7806765318199205,-0.003636279704682,0.2223634666028866,-0.0048230024886857,0.2217446946828718,-0.0042042305686708
579575256428056222,5.91201251050276,-72.63503554370342,0.0315672,0.0,22,2,3,4,2,19.636307599168216,0.0039002461041495,19.63133762651929,19.10005091668306,0.0024939587895783,19.10792138023737,18.893920980475045,0.0021972399051262,18.8948090381692,18.810560724928223,0.0144446822615089,18.80839158762238,0.5362566824851562,0.7423866186931711,0.2061299362080149,0.746255352000502,-0.0038687333073308,0.2115045641136594,-0.0053746279056445,0.2118591095401351,-0.0057291733321202
579575256428056223,5.9031952226697,-72.63464649906099,0.0315553,0.0,22,2,3,4,2,19.787204066541896,0.0043194850114612,19.77893967817512,19.221867619084016,0.0027091093456992,19.229528473460952,18.98420440239909,0.002336760820057,18.98568954028737,18.89511746299016,0.0155628713274462,18.88766050615116,0.5653364474578808,0.8029996641428063,0.23766321668492552,0.7892128006043813,0.013786863538425,0.2249960737721159,0.0126671429128095,0.2289072072613473,0.0087560094235781
579575256428056249,5.887298547528425,-72.63697914985691,0.031508,0.0,22,2,2,4,2,19.85424458806248,0.0045157043228416,19.8316764872026,19.234190370270333,0.0032242400921152,19.223601628890734,18.97691318907401,0.0023265800631416,18.967958400715663,18.828971277635915,0.0146841426985021,18.813585671171523,0.6200542177921449,0.877331398988467,0.25727718119632215,0.8669931390653869,0.0103382599230801,0.2477879873502062,0.0094891938461159,0.2485281406561945,0.0087490405401276
579575256428056483,6.048663414602462,-72.62632435674722,0.0313588,0.0,22,2,4,3,3,19.78448786569551,0.0043041753551073,19.77674016674988,19.242605604906352,0.0023679061543528,19.24155121591144,19.012270136605977,0.0027414975468553,19.004295514140846,18.86451831787293,0.0128616488777479,18.866478896091493,0.5418822607891585,0.7722177290895331,0.23033546830037466,0.754646445165297,0.0175712839242361,0.2141862674074413,0.0161492008929333,0.2203923551878266,0.009943113112548
579575256428056579,6.11735660684392,-72.6210354663292,0.0309826,0.0,22,2,4,3,3,19.768589198022696,0.0043485127734241,19.76904396364821,19.1859433016742,0.0022685245954147,19.19041739158773,18.94829891528753,0.0026186002957062,18.946974110107227,18.79690684661007,0.0120514271900264,18.79941647156002,0.5826458963484953,0.820290282735165,0.23764438638666974,0.8142598174337154,0.0060304653014495,0.2325737245547618,0.0050706618319078,0.2335777502801362,0.0040666361065334
579575256428056581,6.102163497892487,-72.62273533633686,0.0311049,0.0,22,2,4,3,3,19.808734126494592,0.0044572713350093,19.80935938534945,19.265655871105366,0.0023995049127409,19.27197420140034,19.05438818711072,0.002827670016554,19.05737608815613,18.976654820110923,0.0141768462516912,18.974695021791565,0.5430782553892257,0.754345939383871,0.21126768399464524,0.7564256177958353,-0.0020796784119643,0.2147520983852606,-0.0034844143906154,0.2153161054653992,-0.0040484214707539
579575256428056663,6.173229596987069,-72.61966804743982,0.0305633,0.0,22,2,2,4,3,19.826582135914386,0.004500422806085,19.82690109717447,19.29458113812154,0.0036269090464917,19.308567564136435,19.05992622630268,0.0024424240314505,19.063826467145624,18.972050374418505,0.0140809102753976,18.965684809493045,0.5320009977928457,0.7666559096117069,0.23465491181886122,0.7398837241176011,0.0267721854941058,0.2094541921350834,0.0252007196837777,0.2188236876530443,0.0158312241658168
579575256428057143,6.27484438869629,-72.59371382244701,0.030153,0.0,22,2,4,4,2,19.32327914975216,0.0032624391894638,19.3280521600912,18.811705958884914,0.0017687428481169,18.81816609052477,18.603074906600813,0.0017937478898373,18.607947254263067,18.50252626277407,0.0106728895468679,18.496784057116155,0.5115731908672458,0.7202042431513469,0.20863105228410106,0.7090406498316508,0.011163593319696,0.1993703487805507,0.0092607035035503,0.2053089451147129,0.0033221071693881
579575256428057144,6.278125827768879,-72.58364773854444,0.0302776,0.0,22,2,5,4,3,19.426853718501523,0.0034931613267812,19.434775299570006,18.892245405118345,0.0018633104099305,18.89922499316004,18.67588696794617,0.001879260235681,18.680322847559363,18.572737593883325,0.0096386722839103,18.574929255543047,0.5346083133831776,0.750966750555353,0.2163584371721754,0.7437897958838013,0.0071769546715516,0.2107125712618889,0.0056458659102864,0.2143443555153605,0.0020140816568148
579575256428057459,6.133200544631771,-72.58210719271979,0.0309695,0.0,22,2,5,5,3,19.78713262930812,0.0045254829942109,19.78833011177599,19.26149814490692,0.0021549199739278,19.265519034651685,19.0222419632586,0.0021133060541781,19.02498810419601,18.931453496229423,0.0132139760603662,18.926805392642684,0.5256344844011984,0.7648906660495172,0.23925618164831874,0.7303152320678994,0.0345754339816177,0.2063531508247398,0.0329030308235789,0.2183237546155411,0.0209324270327775
579575325147534023,5.49806135279912,-72.63790984197658,0.0318434,0.0,23,1,2,3,1,19.682886638442834,0.0058532009671162,19.68387193839687,19.15776503128991,0.0033770591307258,19.159382964823827,18.941098479790696,0.0025755778636937,18.94167442473408,18.85869480767566,0.021513987936683,18.86862125224492,0.5251216071529257,0.7417881586521382,0.21666655149921255,0.7295425744197661,0.012245584232372,0.2061016259509389,0.0105649255482735,0.2116847901097206,0.0049817613894918
579575325147534025,5.475861582818667,-72.63798660193443,0.0319742,1.0,23,1,2,3,1,19.84149897284702,0.0065477792035727,19.83707048325233,19.28561819935969,0.0047656274575584,19.28470943548339,18.98847164349099,0.0026524245741223,18.967952169890648,18.85233257882751,0.0215010113598337,18.830114314224435,0.5558807734873312,0.8530273293560313,0.2971465558687001,0.7753612986212401,0.0776660307347911,0.2207117504472173,0.0764348054214827,0.2422337000456021,0.0549128558230979
579575325147534028,5.435309499762576,-72.63975075316984,0.0322341,0.0,23,1,1,2,1,20.05026538194778,0.0076586765711693,20.04608382115328,19.463738592899816,0.006268605799125,19.45582929571728,19.214419634475608,0.0038096423180375,19.20303384556337,19.72409323802175,0.0363249079482095,,0.5865267890479657,0.8358457474721739,0.24931895842420815,0.8198194412731745,0.0160263061989993,0.2342253248095622,0.0150936336146458,0.2377189910954104,0.0115999673287976
